entry_time,entry_price,direction,sl_price,tp_price,position_size,consecutive_losses_at_entry,risk_percentage,marking_candle_time,marking_candle_high,marking_candle_low,pivot_type,pivot_price,pivot_time,entry_idx,status,exit_reason,exit_time,exit_price,pl_points,pl_rupees
2024-03-07 13:16:00,22512.85,long,22506.4,,1,33,0.1,2024-03-07 13:16:00,22512.75,22506.4,high,22352.8,2024-03-06 10:15:00,846976,closed,SL,2024-03-07 13:12:00,22506.4,-6.44999999999709,-161.24999999992724
2024-03-07 13:38:00,22515.05,long,22506.65,,1,34,0.1,2024-03-07 13:38:00,22514.95,22506.65,high,22314.3,2024-03-06 10:40:00,846998,closed,SL,2024-03-07 13:37:00,22506.65,-8.399999999997817,-209.99999999994543
2024-03-07 14:23:00,22513.649999999998,long,22509.05,,1,35,0.1,2024-03-07 14:23:00,22513.55,22509.05,high,22302.2,2024-03-06 11:25:00,847043,closed,SL,2024-03-07 14:22:00,22509.05,-4.599999999998545,-114.99999999996362
2024-03-11 09:54:00,22485.0,long,22480.45,,1,36,0.1,2024-03-11 09:54:00,22484.9,22480.45,high,22300.1,2024-03-06 13:10:00,847149,closed,SL,2024-03-11 09:52:00,22480.45,-4.549999999999272,-113.74999999998181
2024-03-11 14:39:00,22380.2,short,22389.05,,1,37,0.1,2024-03-11 14:39:00,22389.05,22380.3,low,22470.05,2024-03-07 11:40:00,847434,closed,SL,2024-03-11 14:37:00,22389.05,-8.849999999998545,-221.24999999996362
2024-03-12 10:09:00,22436.0,short,22442.0,,1,38,0.1,2024-03-12 10:09:00,22442.0,22436.1,low,22491.3,2024-03-07 13:25:00,847539,closed,SL,2024-03-12 10:07:00,22442.0,-6.0,-150.0
2024-03-12 12:04:00,22316.2,short,22323.2,,1,39,0.1,2024-03-12 12:04:00,22323.2,22316.3,low,22464.5,2024-03-07 15:20:00,847654,closed,SL,2024-03-12 12:02:00,22323.2,-7.0,-175.0
2024-03-12 12:41:00,22365.800000000003,short,22377.55,,1,40,0.1,2024-03-12 12:41:00,22377.55,22365.9,low,22458.95,2024-03-11 09:40:00,847691,closed,SL,2024-03-12 12:37:00,22377.55,-11.749999999996362,-293.74999999990905
2024-03-12 13:48:00,22384.4,short,22388.95,,1,41,0.1,2024-03-12 13:48:00,22388.95,22384.5,low,22411.3,2024-03-11 10:50:00,847758,closed,SL,2024-03-12 13:47:00,22388.95,-4.549999999999272,-113.74999999998181
2024-03-12 14:23:00,22342.75,short,22354.3,,1,42,0.1,2024-03-12 14:23:00,22354.3,22342.85,low,22395.55,2024-03-11 11:25:00,847793,closed,SL,2024-03-12 14:22:00,22354.3,-11.549999999999272,-288.7499999999818
2024-03-13 09:58:00,22273.5,short,22282.1,,1,43,0.1,2024-03-13 09:58:00,22282.1,22273.6,low,22385.85,2024-03-11 13:15:00,847903,closed,SL,2024-03-13 09:57:00,22282.1,-8.599999999998545,-214.99999999996362
2024-03-13 10:30:00,22288.5,short,22296.2,,1,44,0.1,2024-03-13 10:30:00,22296.2,22288.6,low,22395.8,2024-03-11 13:45:00,847935,closed,SL,2024-03-13 10:27:00,22296.2,-7.700000000000728,-192.5000000000182
2024-03-13 11:58:00,22092.550000000003,short,22107.55,,1,45,0.1,2024-03-13 11:58:00,22107.55,22092.65,low,22307.25,2024-03-11 15:15:00,848023,closed,SL,2024-03-13 11:57:00,22107.55,-14.999999999996362,-374.99999999990905
2024-03-13 12:53:00,22081.5,short,22088.2,,1,46,0.1,2024-03-13 12:53:00,22088.2,22081.6,low,22398.2,2024-03-12 09:55:00,848078,closed,SL,2024-03-13 12:52:00,22088.2,-6.700000000000728,-167.5000000000182
2024-03-13 14:38:00,21920.65,short,21931.45,,1,47,0.1,2024-03-13 14:38:00,21931.45,21920.75,low,22323.85,2024-03-12 11:40:00,848183,closed,SL,2024-03-13 14:37:00,21931.45,-10.799999999999272,-269.9999999999818
2024-03-14 11:13:00,22082.100000000002,short,22094.9,,1,48,0.1,2024-03-14 11:13:00,22094.9,22082.2,low,22305.6,2024-03-12 14:30:00,848353,closed,SL,2024-03-14 11:37:00,22094.9,-12.799999999999272,-319.9999999999818
2024-03-14 15:05:00,22149.699999999997,long,22138.6,,1,49,0.1,2024-03-14 15:05:00,22149.6,22138.6,high,22138.55,2024-03-13 12:05:00,848585,closed,SL,2024-03-15 09:22:00,22138.6,-11.099999999998545,-277.4999999999636
2024-03-15 10:03:00,21999.15,short,22011.55,,1,50,0.1,2024-03-15 10:03:00,22011.55,21999.25,low,22057.9,2024-03-13 13:20:00,848658,closed,SL,2024-03-15 10:02:00,22011.55,-12.399999999997817,-309.99999999994543
2024-03-15 10:33:00,21966.9,short,21973.95,,1,51,0.1,2024-03-15 10:33:00,21973.95,21967.0,low,22016.0,2024-03-13 13:50:00,848688,closed,SL,2024-03-15 10:32:00,21973.95,-7.049999999999272,-176.2499999999818
2024-03-15 15:09:00,22009.2,short,22025.85,,1,52,0.1,2024-03-15 15:09:00,22025.85,22009.3,low,22159.25,2024-03-14 12:10:00,848964,closed,SL,2024-03-15 15:07:00,22025.85,-16.649999999997817,-416.24999999994543
2024-03-18 10:43:00,21993.600000000002,short,22004.2,,1,53,0.1,2024-03-18 10:43:00,22004.2,21993.7,low,22080.45,2024-03-14 14:00:00,849073,closed,SL,2024-03-18 10:42:00,22004.2,-10.599999999998545,-264.9999999999636
2024-03-18 11:33:00,21963.45,short,21968.85,,1,54,0.1,2024-03-18 11:33:00,21968.85,21963.55,low,22096.75,2024-03-14 14:50:00,849123,closed,SL,2024-03-18 11:32:00,21968.85,-5.399999999997817,-134.99999999994543
2024-03-18 13:43:00,22067.1,long,22061.2,,1,55,0.1,2024-03-18 13:43:00,22067.0,22061.2,high,22002.35,2024-03-15 10:45:00,849253,closed,SL,2024-03-18 13:42:00,22061.2,-5.899999999997817,-147.49999999994543
2024-03-18 14:18:00,22073.25,long,22069.35,,1,56,0.1,2024-03-18 14:18:00,22073.15,22069.35,high,21969.35,2024-03-15 11:20:00,849288,closed,SL,2024-03-18 14:17:00,22069.35,-3.900000000001455,-97.50000000003638
2024-03-18 14:43:00,22112.85,long,22106.6,,1,57,0.1,2024-03-18 14:43:00,22112.75,22106.6,high,21989.05,2024-03-15 11:45:00,849313,closed,SL,2024-03-18 14:42:00,22106.6,-6.25,-156.25
2024-03-19 10:13:00,21881.15,short,21884.15,,1,58,0.1,2024-03-19 10:13:00,21884.15,21881.25,low,21976.15,2024-03-15 13:30:00,849418,closed,SL,2024-03-19 10:12:00,21884.15,-3.0,-75.0
2024-03-19 10:38:00,21875.65,short,21880.65,,1,59,0.1,2024-03-19 10:38:00,21880.65,21875.75,low,21997.35,2024-03-15 13:55:00,849443,closed,SL,2024-03-19 10:37:00,21880.65,-5.0,-125.0
2024-03-19 11:46:00,21813.100000000002,short,21824.1,,1,60,0.1,2024-03-19 11:46:00,21824.1,21813.2,low,21992.4,2024-03-15 15:00:00,849511,closed,SL,2024-03-19 11:42:00,21824.1,-10.999999999996362,-274.99999999990905
2024-03-19 13:37:00,21852.600000000002,short,21857.65,,1,61,0.1,2024-03-19 13:37:00,21857.65,21852.7,low,21988.65,2024-03-18 10:35:00,849622,closed,SL,2024-03-19 13:32:00,21857.65,-5.049999999999272,-126.24999999998181
2024-03-19 14:58:00,21836.600000000002,short,21841.15,,1,62,0.1,2024-03-19 14:58:00,21841.15,21836.7,low,21982.05,2024-03-18 12:00:00,849703,closed,SL,2024-03-20 09:32:00,21841.15,-4.549999999999272,-113.74999999998181
2024-03-20 10:07:00,21787.15,short,21798.3,,1,63,0.1,2024-03-20 10:07:00,21798.3,21787.25,low,22062.05,2024-03-18 13:20:00,849787,closed,SL,2024-03-20 10:02:00,21798.3,-11.149999999997817,-278.74999999994543
2024-03-20 13:13:00,21910.649999999998,long,21901.85,,1,64,0.1,2024-03-20 13:13:00,21910.55,21901.85,high,21891.2,2024-03-19 10:15:00,849973,closed,SL,2024-03-20 13:32:00,21901.85,-8.799999999999272,-219.9999999999818
2024-03-21 09:18:00,22018.75,long,22005.85,,1,65,0.1,2024-03-21 09:18:00,22018.65,22005.85,high,21865.5,2024-03-19 12:35:00,850113,closed,SL,2024-03-21 09:17:00,22005.85,-12.900000000001455,-322.5000000000364
2024-03-21 10:23:00,22064.399999999998,long,22056.55,,1,66,0.1,2024-03-21 10:23:00,22064.3,22056.55,high,21872.45,2024-03-19 13:40:00,850178,closed,SL,2024-03-21 10:42:00,22056.55,-7.849999999998545,-196.24999999996362
2024-03-21 13:39:00,22030.55,long,22022.2,,1,67,0.1,2024-03-21 13:39:00,22030.45,22022.2,high,21770.5,2024-03-20 10:40:00,850374,closed,SL,2024-03-21 13:37:00,22022.2,-8.349999999998545,-208.74999999996362
2024-03-22 09:34:00,21925.449999999997,long,21915.35,,1,68,0.1,2024-03-22 09:34:00,21925.35,21915.35,high,21887.25,2024-03-20 12:50:00,850504,closed,SL,2024-03-22 09:32:00,21915.35,-10.099999999998545,-252.49999999996362
2024-03-22 12:35:00,22087.399999999998,long,22079.05,,1,69,0.1,2024-03-22 12:35:00,22087.3,22079.05,high,22025.5,2024-03-21 09:35:00,850685,closed,SL,2024-03-22 12:32:00,22079.05,-8.349999999998545,-208.74999999996362
2024-03-22 13:31:00,22114.1,long,22106.85,,1,70,0.1,2024-03-22 13:31:00,22114.0,22106.85,high,22068.35,2024-03-21 10:30:00,850741,closed,SL,2024-03-22 13:27:00,22106.85,-7.25,-181.25
2024-03-26 11:53:00,22062.3,long,22056.7,,1,71,0.1,2024-03-26 11:53:00,22062.2,22056.7,high,22036.65,2024-03-21 15:10:00,851018,closed,SL,2024-03-26 11:52:00,22056.7,-5.599999999998545,-139.99999999996362
2024-03-26 12:08:00,22056.3,long,22050.6,,1,72,0.1,2024-03-26 12:08:00,22056.2,22050.6,high,22038.25,2024-03-21 15:25:00,851033,closed,EOD_CLOSE,2024-03-21 15:25:00,22055.15,-1.1499999999978172,-28.74999999994543
2024-03-26 14:13:00,22041.2,short,22045.75,,1,73,0.1,2024-03-26 14:13:00,22045.75,22041.3,low,22049.45,2024-03-22 11:15:00,851158,closed,SL,2024-03-26 14:12:00,22045.75,-4.549999999999272,-113.74999999998181
2024-03-26 14:43:00,22010.4,short,22014.95,,1,74,0.1,2024-03-26 14:43:00,22014.95,22010.5,low,22076.3,2024-03-22 11:45:00,851188,closed,SL,2024-03-26 14:42:00,22014.95,-4.549999999999272,-113.74999999998181
2024-03-26 15:15:00,22000.95,short,22005.35,,1,75,0.1,2024-03-26 15:15:00,22005.35,22001.05,low,22060.45,2024-03-22 12:15:00,851220,closed,SL,2024-03-26 15:12:00,22005.35,-4.399999999997817,-109.99999999994543
2024-03-27 13:28:00,22171.699999999997,long,22167.4,,1,76,0.1,2024-03-27 13:28:00,22171.6,22167.4,high,22064.8,2024-03-26 10:30:00,851488,closed,SL,2024-03-27 13:27:00,22167.4,-4.299999999995634,-107.49999999989086
2024-04-01 10:58:00,22476.8,long,22471.8,,1,77,0.1,2024-04-01 10:58:00,22476.7,22471.8,high,22191.4,2024-03-27 14:15:00,852088,closed,SL,2024-04-01 10:57:00,22471.8,-5.0,-125.0
2024-04-01 13:59:00,22462.1,long,22459.1,,1,78,0.1,2024-04-01 13:59:00,22462.0,22459.1,high,22370.85,2024-03-28 11:00:00,852269,closed,SL,2024-04-01 13:57:00,22459.1,-3.0,-75.0
2024-04-02 13:21:00,22400.550000000003,short,22407.45,,1,79,0.1,2024-04-02 13:21:00,22407.45,22400.65,low,22488.3,2024-04-01 10:20:00,852606,closed,SL,2024-04-02 14:07:00,22407.45,-6.899999999997817,-172.49999999994543
2024-04-03 09:48:00,22362.100000000002,short,22371.45,,1,80,0.1,2024-04-03 09:48:00,22371.45,22362.2,low,22427.75,2024-04-01 13:05:00,852768,closed,SL,2024-04-03 09:47:00,22371.45,-9.349999999998545,-233.74999999996362
2024-04-03 11:03:00,22442.25,short,22447.25,,1,81,0.1,2024-04-03 11:03:00,22447.25,22442.35,low,22450.5,2024-04-01 14:20:00,852843,closed,SL,2024-04-03 11:27:00,22447.25,-5.0,-125.0
2024-04-03 13:18:00,22502.5,long,22497.8,,1,82,0.1,2024-04-03 13:18:00,22502.4,22497.8,high,22448.35,2024-04-02 10:20:00,852978,closed,SL,2024-04-03 13:17:00,22497.8,-4.700000000000728,-117.50000000001819
2024-04-03 14:13:00,22493.899999999998,long,22488.3,,1,83,0.1,2024-04-03 14:13:00,22493.8,22488.3,high,22445.15,2024-04-02 11:15:00,853033,closed,SL,2024-04-03 14:12:00,22488.3,-5.599999999998545,-139.99999999996362
2024-04-04 13:38:00,22566.399999999998,long,22557.75,,1,84,0.1,2024-04-04 13:38:00,22566.3,22557.75,high,22463.45,2024-04-03 10:40:00,853373,closed,SL,2024-04-04 13:37:00,22557.75,-8.649999999997817,-216.24999999994543
2024-04-04 14:25:00,22544.35,long,22534.7,,1,85,0.1,2024-04-04 14:25:00,22544.25,22534.7,high,22470.55,2024-04-03 11:25:00,853420,closed,SL,2024-04-04 14:22:00,22534.7,-9.649999999997817,-241.24999999994543
2024-04-05 12:11:00,22502.399999999998,long,22496.5,,1,86,0.1,2024-04-05 12:11:00,22502.3,22496.5,high,22447.1,2024-04-03 15:25:00,853661,closed,SL,2024-04-05 12:07:00,22496.5,-5.899999999997817,-147.49999999994543
2024-04-05 14:20:00,22507.5,long,22504.0,,1,87,0.1,2024-04-05 14:20:00,22507.4,22504.0,high,22427.85,2024-04-04 11:20:00,853790,closed,SL,2024-04-05 14:42:00,22504.0,-3.5,-87.5
2024-04-05 15:08:00,22515.449999999997,long,22508.75,,1,88,0.1,2024-04-05 15:08:00,22515.35,22508.75,high,22405.65,2024-04-04 12:10:00,853838,closed,SL,2024-04-05 15:07:00,22508.75,-6.69999999999709,-167.49999999992724
2024-04-08 10:16:00,22627.8,long,22621.25,,1,89,0.1,2024-04-08 10:16:00,22627.7,22621.25,high,22580.2,2024-04-04 13:30:00,853921,closed,SL,2024-04-08 10:12:00,22621.25,-6.549999999999272,-163.7499999999818
2024-04-08 13:05:00,22692.6,long,22682.6,,1,90,0.1,2024-04-08 13:05:00,22692.5,22682.6,high,22491.9,2024-04-05 10:05:00,854090,closed,SL,2024-04-08 13:02:00,22682.6,-10.0,-250.0
2024-04-08 13:23:00,22696.8,long,22692.4,,1,91,0.1,2024-04-08 13:23:00,22696.7,22692.4,high,22507.3,2024-04-05 10:25:00,854108,closed,SL,2024-04-08 13:22:00,22692.4,-4.399999999997817,-109.99999999994543
2024-04-08 12:52:00,22675.05,long,22669.9,,1,90,0.1,2024-04-08 12:52:00,22674.95,22669.9,high,22502.65,2024-04-05 09:50:00,854077,closed,SL,2024-04-08 13:32:00,22669.9,-5.149999999997817,-128.74999999994543
2024-04-08 14:53:00,22674.5,long,22669.35,,1,93,0.1,2024-04-08 14:53:00,22674.4,22669.35,high,22505.4,2024-04-05 11:55:00,854198,closed,SL,2024-04-08 14:52:00,22669.35,-5.150000000001455,-128.75000000003638
2024-04-09 12:33:00,22705.199999999997,long,22695.3,,1,94,0.1,2024-04-09 12:33:00,22705.1,22695.3,high,22623.9,2024-04-08 09:35:00,854433,closed,SL,2024-04-09 12:32:00,22695.3,-9.899999999997817,-247.49999999994543
2024-04-09 13:53:00,22664.399999999998,long,22657.0,,1,95,0.1,2024-04-09 13:53:00,22664.3,22657.0,high,22634.3,2024-04-08 10:55:00,854513,closed,SL,2024-04-09 13:52:00,22657.0,-7.399999999997817,-184.99999999994543
2024-04-12 11:35:00,22675.899999999998,long,22672.55,,1,96,0.1,2024-04-12 11:35:00,22675.8,22672.55,high,22655.65,2024-04-09 14:50:00,855125,closed,SL,2024-04-12 11:32:00,22672.55,-3.349999999998545,-83.74999999996362
2024-04-12 12:10:00,22696.899999999998,long,22689.85,,1,97,0.1,2024-04-12 12:10:00,22696.8,22689.85,high,22652.35,2024-04-09 15:25:00,855160,closed,SL,2024-04-12 12:07:00,22689.85,-7.049999999999272,-176.2499999999818
2024-04-15 09:28:00,22326.7,short,22337.0,,1,98,0.1,2024-04-15 09:28:00,22337.0,22326.8,low,22691.45,2024-04-10 12:45:00,855373,closed,SL,2024-04-15 09:27:00,22337.0,-10.299999999999272,-257.4999999999818
2024-04-15 10:33:00,22352.5,short,22368.15,,1,99,0.1,2024-04-15 10:33:00,22368.15,22352.6,low,22711.15,2024-04-10 13:50:00,855438,closed,SL,2024-04-15 10:32:00,22368.15,-15.650000000001455,-391.2500000000364
2024-04-15 11:28:00,22370.550000000003,short,22375.6,,1,100,0.1,2024-04-15 11:28:00,22375.6,22370.65,low,22729.85,2024-04-10 14:45:00,855493,closed,SL,2024-04-15 11:27:00,22375.6,-5.049999999995634,-126.24999999989086
2024-04-15 13:05:00,22325.800000000003,short,22331.85,,1,101,0.1,2024-04-15 13:05:00,22331.85,22325.9,low,22626.5,2024-04-12 10:05:00,855590,closed,SL,2024-04-15 13:02:00,22331.85,-6.049999999995634,-151.24999999989086
2024-04-15 13:48:00,22340.15,short,22348.15,,1,102,0.1,2024-04-15 13:48:00,22348.15,22340.25,low,22650.0,2024-04-12 10:50:00,855633,closed,SL,2024-04-15 13:47:00,22348.15,-8.0,-200.0
2024-04-16 10:23:00,22156.600000000002,short,22161.45,,1,103,0.1,2024-04-16 10:23:00,22161.45,22156.7,low,22558.5,2024-04-12 13:40:00,855803,closed,SL,2024-04-16 10:22:00,22161.45,-4.849999999998545,-121.24999999996362
2024-04-16 11:05:00,22183.7,short,22191.8,,1,104,0.1,2024-04-16 11:05:00,22191.8,22183.8,low,22537.95,2024-04-12 14:20:00,855845,closed,SL,2024-04-16 11:02:00,22191.8,-8.099999999998545,-202.49999999996362
2024-04-16 13:28:00,22090.75,short,22096.25,,1,105,0.1,2024-04-16 13:28:00,22096.25,22090.85,low,22352.6,2024-04-15 10:30:00,855988,closed,SL,2024-04-16 13:27:00,22096.25,-5.5,-137.5
2024-04-16 14:48:00,22122.350000000002,short,22125.9,,1,106,0.1,2024-04-16 14:48:00,22125.9,22122.45,low,22355.9,2024-04-15 11:50:00,856068,closed,SL,2024-04-16 14:47:00,22125.9,-3.5499999999992724,-88.74999999998181
2024-04-18 09:48:00,22180.75,short,22190.95,,1,107,0.1,2024-04-18 09:48:00,22190.95,22180.85,low,22321.6,2024-04-15 13:05:00,856143,closed,SL,2024-04-18 09:47:00,22190.95,-10.200000000000728,-255.0000000000182
2024-04-18 11:14:00,22275.95,short,22283.75,,1,108,0.1,2024-04-18 11:14:00,22283.75,22276.05,low,22295.9,2024-04-15 14:30:00,856229,closed,SL,2024-04-18 11:12:00,22283.75,-7.799999999999272,-194.9999999999818
2024-04-18 11:30:00,22264.2,short,22279.95,,1,109,0.1,2024-04-18 11:30:00,22279.95,22264.3,low,22289.25,2024-04-15 14:45:00,856245,closed,SL,2024-04-18 11:27:00,22279.95,-15.75,-393.75
2024-04-18 13:40:00,22146.050000000003,short,22165.45,,1,110,0.1,2024-04-18 13:40:00,22165.45,22146.15,low,22184.6,2024-04-16 10:40:00,856375,closed,SL,2024-04-18 13:37:00,22165.45,-19.399999999997817,-484.99999999994543
2024-04-18 14:24:00,22132.050000000003,short,22149.8,,1,111,0.1,2024-04-18 14:24:00,22149.8,22132.15,low,22182.9,2024-04-16 11:25:00,856419,closed,SL,2024-04-18 14:22:00,22149.8,-17.749999999996362,-443.74999999990905
2024-04-19 11:38:00,21905.45,short,21915.6,,1,112,0.1,2024-04-19 11:38:00,21915.6,21905.55,low,22108.7,2024-04-16 14:55:00,856628,closed,SL,2024-04-19 11:37:00,21915.6,-10.149999999997817,-253.74999999994543
2024-04-19 14:29:00,22128.300000000003,short,22138.0,,1,113,0.1,2024-04-19 14:29:00,22138.0,22128.4,low,22264.3,2024-04-18 11:30:00,856799,closed,SL,2024-04-19 14:27:00,22138.0,-9.69999999999709,-242.49999999992724
2024-04-22 09:55:00,22216.100000000002,short,22229.2,,1,114,0.1,2024-04-22 09:55:00,22229.2,22216.2,low,22282.2,2024-04-18 13:10:00,856900,closed,SL,2024-04-22 09:52:00,22229.2,-13.099999999998545,-327.4999999999636
2024-04-22 11:00:00,22281.199999999997,long,22273.2,,1,115,0.1,2024-04-22 11:00:00,22281.1,22273.2,high,22171.3,2024-04-18 14:15:00,856965,closed,SL,2024-04-22 10:57:00,22273.2,-7.999999999996362,-199.99999999990905
2024-04-22 12:08:00,22303.449999999997,long,22298.55,,1,116,0.1,2024-04-22 12:08:00,22303.35,22298.55,high,22047.85,2024-04-18 15:25:00,857033,closed,EOD_CLOSE,2024-04-18 15:25:00,22301.85,-1.5999999999985448,-39.99999999996362
2024-04-23 10:04:00,22408.75,long,22403.6,,1,117,0.1,2024-04-23 10:04:00,22408.65,22403.6,high,22060.75,2024-04-19 13:20:00,857284,closed,SL,2024-04-23 10:02:00,22403.6,-5.150000000001455,-128.75000000003638
2024-04-23 11:40:00,22395.449999999997,long,22391.0,,1,118,0.1,2024-04-23 11:40:00,22395.35,22391.0,high,22155.45,2024-04-19 14:50:00,857374,closed,SL,2024-04-23 11:38:00,22391.0,-4.44999999999709,-111.24999999992724
2024-04-23 12:39:00,22413.899999999998,long,22409.35,,1,119,0.1,2024-04-23 12:39:00,22413.8,22409.35,high,22272.7,2024-04-22 09:35:00,857433,closed,SL,2024-04-23 12:38:00,22409.35,-4.549999999999272,-113.74999999998181
2024-04-25 10:56:00,22349.65,short,22359.1,,1,120,0.1,2024-04-25 10:56:00,22359.1,22349.75,low,22377.6,2024-04-23 14:10:00,858080,closed,SL,2024-04-25 10:52:00,22359.1,-9.44999999999709,-236.24999999992724
2024-04-25 11:43:00,22417.399999999998,long,22411.05,,1,121,0.1,2024-04-25 11:43:00,22417.3,22411.05,high,22411.85,2024-04-23 15:00:00,858127,closed,SL,2024-04-25 11:42:00,22411.05,-6.349999999998545,-158.74999999996362
2024-04-25 15:05:00,22583.25,long,22575.95,,1,122,0.1,2024-04-25 15:05:00,22583.15,22575.95,high,22464.9,2024-04-24 12:05:00,858329,closed,SL,2024-04-25 15:02:00,22575.95,-7.299999999999272,-182.4999999999818
2024-04-26 10:38:00,22526.85,long,22519.2,,1,123,0.1,2024-04-26 10:38:00,22526.75,22519.2,high,22456.45,2024-04-24 13:55:00,858437,closed,SL,2024-04-26 10:37:00,22519.2,-7.649999999997817,-191.24999999994543
2024-04-26 11:34:00,22545.6,long,22537.45,,1,124,0.1,2024-04-26 11:34:00,22545.5,22537.45,high,22419.85,2024-04-24 14:50:00,858493,closed,SL,2024-04-26 11:32:00,22537.45,-8.149999999997817,-203.74999999994543
2024-04-26 13:14:00,22515.699999999997,long,22509.25,,1,125,0.1,2024-04-26 13:14:00,22515.6,22509.25,high,22475.55,2024-04-25 10:15:00,858593,closed,SL,2024-04-26 13:12:00,22509.25,-6.44999999999709,-161.24999999992724
2024-04-29 10:28:00,22531.199999999997,long,22521.9,,1,126,0.1,2024-04-29 10:28:00,22531.1,22521.9,high,22528.25,2024-04-25 13:45:00,858802,closed,EOD_CLOSE,2024-04-25 15:25:00,22559.15,27.950000000004366,698.7500000001091
2024-04-30 11:36:00,22739.0,long,22731.25,,1,0,2.0,2024-04-30 11:36:00,22738.9,22731.25,high,22461.45,2024-04-26 14:50:00,859245,closed,SL,2024-04-30 11:32:00,22731.25,-7.75,-193.75
2024-04-30 12:08:00,22747.25,long,22740.1,,1,1,2.0,2024-04-30 12:08:00,22747.15,22740.1,high,22461.6,2024-04-26 15:25:00,859277,closed,EOD_CLOSE,2024-04-26 15:25:00,22745.15,-2.099999999998545,-52.49999999996362
2024-04-30 12:28:00,22747.8,long,22743.45,,1,2,2.0,2024-04-30 12:28:00,22747.7,22743.45,high,22532.5,2024-04-29 09:30:00,859297,closed,SL,2024-04-30 12:27:00,22743.45,-4.349999999998545,-108.74999999996362
2024-04-30 14:20:00,22782.149999999998,long,22768.25,,1,3,1.6,2024-04-30 14:20:00,22782.05,22768.25,high,22546.35,2024-04-29 11:20:00,859409,closed,SL,2024-04-30 14:52:00,22768.25,-13.899999999997817,-347.49999999994543
2024-05-02 10:41:00,22684.1,long,22675.75,,1,4,1.6,2024-05-02 10:41:00,22684.0,22675.75,high,22622.25,2024-04-29 13:55:00,859565,closed,SL,2024-05-02 10:52:00,22675.75,-8.349999999998545,-208.74999999996362
2024-05-02 11:03:00,22684.1,long,22675.9,,1,5,1.2,2024-05-02 11:03:00,22684.0,22675.9,high,22628.4,2024-04-29 14:20:00,859587,closed,SL,2024-05-02 11:02:00,22675.9,-8.19999999999709,-204.99999999992724
2024-05-02 11:55:00,22686.899999999998,long,22680.55,,1,6,1.2,2024-05-02 11:55:00,22686.8,22680.55,high,22655.8,2024-04-29 15:10:00,859639,closed,SL,2024-05-02 11:52:00,22680.55,-6.349999999998545,-158.74999999996362
2024-05-02 14:07:00,22679.25,short,22688.15,,1,7,1.2,2024-05-02 14:07:00,22688.15,22679.35,low,22709.75,2024-04-30 11:05:00,859771,closed,SL,2024-05-02 14:02:00,22688.15,-8.900000000001455,-222.50000000003638
2024-05-03 15:23:00,22476.7,short,22481.95,,1,8,0.8,2024-05-03 15:23:00,22481.95,22476.8,low,22674.3,2024-05-02 12:25:00,860222,closed,SL,2024-05-03 15:22:00,22481.95,-5.25,-131.25
2024-05-06 10:43:00,22511.300000000003,short,22516.85,,1,9,0.8,2024-05-06 10:43:00,22516.85,22511.4,low,22668.55,2024-05-02 14:00:00,860317,closed,SL,2024-05-06 10:42:00,22516.85,-5.549999999995634,-138.74999999989086
2024-05-06 11:00:00,22521.2,short,22527.7,,1,10,0.8,2024-05-06 11:00:00,22527.7,22521.3,low,22642.5,2024-05-02 14:15:00,860334,closed,SL,2024-05-06 10:57:00,22527.7,-6.5,-162.5
2024-05-07 11:08:00,22308.800000000003,short,22314.2,,1,11,0.8,2024-05-07 11:08:00,22314.2,22308.9,low,22380.5,2024-05-03 14:25:00,860717,closed,SL,2024-05-07 11:07:00,22314.2,-5.399999999997817,-134.99999999994543
2024-05-07 12:12:00,22268.2,short,22278.2,,1,12,0.4,2024-05-07 12:12:00,22278.2,22268.3,low,22450.45,2024-05-03 15:25:00,860781,closed,SL,2024-05-07 12:07:00,22278.2,-10.0,-250.0
2024-05-07 12:42:00,22259.550000000003,short,22267.9,,1,13,0.4,2024-05-07 12:42:00,22267.9,22259.65,low,22433.95,2024-05-06 09:40:00,860811,closed,SL,2024-05-07 12:37:00,22267.9,-8.349999999998545,-208.74999999996362
2024-05-08 10:13:00,22272.25,short,22277.95,,1,14,0.4,2024-05-08 10:13:00,22277.95,22272.35,low,22412.3,2024-05-06 13:30:00,861037,closed,SL,2024-05-08 10:12:00,22277.95,-5.700000000000728,-142.5000000000182
2024-05-08 10:44:00,22194.95,short,22203.9,,1,15,0.2,2024-05-08 10:44:00,22203.9,22195.05,low,22436.0,2024-05-06 14:00:00,861068,closed,SL,2024-05-08 10:42:00,22203.9,-8.950000000000728,-223.7500000000182
2024-05-08 12:03:00,22293.350000000002,short,22303.2,,1,16,0.2,2024-05-08 12:03:00,22303.2,22293.45,low,22434.3,2024-05-06 15:20:00,861147,closed,SL,2024-05-08 12:02:00,22303.2,-9.849999999998545,-246.24999999996362
2024-05-08 15:25:00,22315.899999999998,long,22309.25,,1,17,0.2,2024-05-08 15:25:00,22315.8,22309.25,high,22306.2,2024-05-07 12:25:00,861349,closed,SL,2024-05-08 15:22:00,22309.25,-6.649999999997817,-166.24999999994543
2024-05-09 09:59:00,22213.050000000003,short,22226.35,,1,18,0.1,2024-05-09 09:59:00,22226.35,22213.15,low,22237.3,2024-05-07 13:15:00,861398,closed,SL,2024-05-09 09:57:00,22226.35,-13.299999999995634,-332.49999999989086
